date,coast_mean,coast_daily,coast_max,coast_min,coast_std,coast_range,coast_load_factor,coast_peak_ratio,north_mean,north_daily,north_max,north_min,north_std,north_range,north_load_factor,north_peak_ratio,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio,ercot_mean,ercot_daily,ercot_max,ercot_min,ercot_std,ercot_range,ercot_load_factor,ercot_peak_ratio
2022-06-13,17538.724166666667,420929.38,21144.15,14160.9,2594.627830212325,6983.250000000002,0.8294835293292313,1.205569447302538,1417.6787500000003,34024.29000000001,1766.9,1068.55,256.01318426159395,698.3500000000001,0.8023536985681138,1.2463331343578365,10316.735833333334,247601.66000000003,12856.87,7829.58,1808.4566734743903,5027.290000000001,0.802429816380918,1.2462149082522307,61974.24583333333,1.4873819e6,74506.2,49007.78,9582.467966624354,25498.42,0.8317998479768574,1.2022122899303804
2022-06-14,17420.54125,418092.99,20801.31,14370.87,2356.5190811916013,6430.4400000000005,0.8374732769234244,1.1940679512469226,1386.20875,33269.01,1734.08,1067.43,235.74007497781,666.6499999999999,0.7993914640616351,1.2509515612277011,10056.909999999998,241365.83999999997,12519.16,7913.7,1657.3325259506353,4605.46,0.8033214688525426,1.244831663005834,60699.57125000001,1.4567897100000002e6,73550.51,48782.56,8910.617888329636,24767.949999999997,0.8252773672133614,1.211713830680476
2022-06-15,17550.827083333337,421219.8500000001,21202.43,14241.53,2561.1957322796793,6960.9,0.8277743203648514,1.2080587370229583,1407.2216666666664,33773.31999999999,1744.05,1097.22,233.22107747738013,646.8299999999999,0.8068700247508193,1.2393569835598042,9740.273333333334,233766.56000000003,11717.22,7867.35,1394.56355048629,3849.869999999999,0.8312785228350525,1.2029662411937787,60347.94125000001,1.4483505900000003e6,72647.77,48463.62,8845.411893049322,24184.15,0.8306922738302911,1.2038152171429708
2022-06-16,17553.684583333332,421288.42999999993,21765.61,13673.27,2983.148031597813,8092.34,0.8064871411062374,1.2399453742415856,1394.9020833333334,33477.65,1748.4,1058.86,256.2956794488871,689.5400000000002,0.7978163368413025,1.2534213124278437,9975.378333333336,239409.08000000005,12624.04,7471.09,1917.6246091673047,5152.950000000001,0.7901890625610609,1.2655199209654033,61031.638749999984,1.4647593299999996e6,75192.19,47316.95,10440.982214704545,27875.240000000005,0.8116752384788897,1.2320198431506155
2022-06-17,17405.486249999998,417731.6699999999,21322.99,13856.04,2701.695958269325,7466.950000000001,0.816277935223906,1.2250729277959702,1355.1970833333332,32524.729999999996,1748.42,975.44,283.5156918206019,772.98,0.7750981362220366,1.2901592111602465,9829.9925,235919.82,12430.15,7217.49,1922.3623756252525,5212.66,0.7908184937430361,1.2645126636668338,60176.51208333333,1.4442362899999998e6,75024.8,45627.59,10879.092291318912,29397.210000000006,0.802088270589636,1.2467455723606005
2022-06-18,16613.25458333333,398718.11,20506.22,12894.72,2764.405793156027,7611.500000000002,0.8101568491576375,1.2343288846348115,1322.3816666666667,31737.16,1685.72,966.03,257.9288430971792,719.69,0.784461041375001,1.2747605645873796,9642.25291666667,231414.07000000007,12365.76,6929.47,1924.738221481107,5436.29,0.77975416930837,1.2824554704041975,58190.61041666667,1.3965746500000001e6,72519.56,43711.18,10446.506159118455,28808.379999999997,0.8024126238033804,1.246241609784339
2022-06-19,16935.51458333333,406452.3499999999,21258.33,12556.98,3123.105541632196,8701.350000000002,0.7966531041400396,1.2552514950399478,1279.095,30698.28,1622.06,930.29,245.1647964834727,691.77,0.7885620753856208,1.2681309832342398,9757.532916666669,234180.79000000004,12555.68,6922.07,2024.483682089743,5633.610000000001,0.7771409367446979,1.2867678856152118,58674.488333333335,1.40818772e6,73810.64,43321.41,10972.907379910033,30489.229999999996,0.7949326592119149,1.2579681919112318
2022-06-20,17849.359166666665,428384.62,22014.02,13592.88,3191.6081412325484,8421.140000000001,0.8108177955078929,1.2333227089245176,1362.8591666666666,32708.62,1739.64,983.7,284.37594813474686,755.94,0.7834144803905788,1.2764635132879345,10157.179583333336,243772.31000000006,13066.45,7227.54,2170.266302458474,5838.910000000001,0.7773480618938836,1.2864250250571934,61438.40875,1.47452181e6,76641.58,45404.11,11944.05815676103,31237.47,0.8016328571253359,1.2474538576001124
2022-06-21,17527.28125,420654.75,21084.7,14201.84,2467.3319507293045,6882.860000000001,0.8312796127049472,1.2029646640148484,1381.4758333333336,33155.420000000006,1759.04,1000.38,283.3663177479955,758.66,0.785357827754533,1.2733049377748793,10368.041666666666,248833.0,13181.18,7668.49,2024.4498771736498,5512.6900000000005,0.7865791732353754,1.271327838349415,62044.04333333333,1.4890570399999998e6,76104.68,47990.62,10339.849026178394,28114.05999999999,0.8152460969986778,1.2266234744103557
2022-06-22,17222.80375,413347.29,21216.1,13421.12,2743.6793286686375,7794.979999999998,0.8117799100682972,1.2318609854681761,1402.9679166666665,33671.229999999996,1800.7,1015.7,288.45773274853894,785.0,0.7791236278484291,1.2834933561975612,10212.518333333335,245100.44000000003,12947.92,7523.98,1978.4607564548467,5423.9400000000005,0.7887381396651613,1.2678479075761755,61197.86375,1.46874873e6,76018.26,46333.64,10859.831303149202,29684.619999999995,0.8050416274984458,1.2421717906779057
2022-06-23,17539.580833333333,420949.94,21679.59,13270.06,3153.644926950011,8409.53,0.8090365561956353,1.2360380904199677,1420.7499999999998,34097.99999999999,1784.13,1024.68,284.84501030499405,759.45,0.7963265008715731,1.2557663206053145,10360.35125,248648.43,13135.22,7450.13,2139.223544328973,5685.089999999999,0.7887459250777681,1.2678353931291664,62188.66874999999,1.4925280499999998e6,76680.59,46335.66,11562.7678313675,30344.929999999993,0.8110092625787046,1.2330315400102532
2022-06-24,17682.75541666667,424386.13000000006,21444.77,13866.34,2863.1299562511003,7578.43,0.824571931369125,1.2127504732541563,1429.2183333333332,34301.24,1804.82,1055.28,279.06674105367495,749.54,0.7918896805960336,1.262802161088054,10197.981250000003,244751.55000000005,12868.43,7425.88,2027.4133922279705,5442.55,0.7924806095226847,1.2618605275431347,62602.08416666667,1.50245002e6,76461.37,47921.54,10850.41229864558,28539.829999999994,0.8187413352215199,1.2213869716611272
2022-06-25,16910.907499999998,405861.77999999997,20874.57,12832.56,2875.426709548477,8042.01,0.8101200407960498,1.2343849672171645,1406.7970833333331,33763.13,1803.69,1022.54,280.54361859540035,781.1500000000001,0.779955027379058,1.282125205808822,9942.940416666666,238630.56999999998,12738.8,7261.78,1937.3673695248972,5477.0199999999995,0.7805241009095572,1.2811904191487284,60338.92999999999,1.4481343199999998e6,75122.06,45704.89,10441.164628325298,29417.17,0.8032118661282717,1.245001527206399
2022-06-26,17026.44166666667,408634.60000000003,21230.12,12536.04,3125.293847338917,8694.079999999998,0.8019946032649212,1.2468911834680663,1291.3491666666666,30992.38,1620.81,963.48,230.15182198821012,657.3299999999999,0.7967307498514118,1.255129164007411,9881.282916666667,237150.79,12908.75,6945.35,2168.302195508653,5963.4,0.7654717084664795,1.306384009937306,59515.390833333346,1.4283693800000004e6,75402.26,43232.94,11574.649254434158,32169.319999999992,0.7893051326755106,1.26693715598972
2022-06-27,16172.50791666667,388140.19000000006,20740.76,13592.64,2308.4758648171514,7148.119999999999,0.7797451933616063,1.2824702332422724,1220.5991666666666,29294.379999999997,1572.92,907.27,237.0239380850852,665.6500000000001,0.776008421704007,1.288645808513442,9707.996666666668,232991.92000000004,12583.51,7470.23,1780.5949920978824,5113.280000000001,0.7714855923877096,1.2962004862657897,57777.22166666666,1.3866533199999998e6,72059.75,45841.42,9118.557978186773,26218.33,0.801796032690464,1.2471999850690874
2022-06-28,15850.066666666664,380401.5999999999,19399.49,12234.73,2667.7356499419157,7164.760000000002,0.8170352244655227,1.2239374387489435,1136.3458333333335,27272.300000000003,1358.73,912.42,160.1132160016961,446.31000000000006,0.8363293909263309,1.195701132651078,8512.508333333335,204300.20000000004,10643.81,6642.08,1382.2544568225478,4001.7299999999996,0.7997613949641468,1.2503729315977172,54529.94958333334,1.3087187900000003e6,66473.82,43113.96,8534.480921970224,23359.860000000008,0.8203221897482849,1.2190332195047036
2022-06-29,15811.15125,379467.63,19500.61,12511.43,2497.948700683462,6989.18,0.810802905652695,1.233345358074416,1224.51125,29388.27,1609.57,867.73,273.46355349419764,741.8399999999999,0.7607691805886044,1.3144591362472169,9052.889166666666,217269.34,12170.3,6185.78,2255.422035775155,5984.5199999999995,0.7438509458819147,1.344355351749124,55327.61708333334,1.32786281e6,70120.4,41208.18,10697.642074241317,28912.219999999994,0.7890373854589156,1.2673670708497362
2022-06-30,14175.798750000002,340219.17000000004,15560.56,12462.89,1006.0462598462078,3097.67,0.9110082638414043,1.0976848835413946,1325.2375,31805.7,1767.41,914.26,316.46468765505057,853.1500000000001,0.7498189441046502,1.3336552882030581,9836.630416666665,236079.12999999998,12581.22,6995.47,2094.0720739464596,5585.749999999999,0.7818502829349352,1.2790172515461238,56573.480833333335,1.35776354e6,69679.45,42920.67,9849.154218349619,26758.78,0.8119105537333222,1.2316627680251304
2022-07-01,14420.364999999998,346088.75999999995,16698.91,12116.08,1613.1225031650233,4582.83,0.8635512737058885,1.158008829873585,1389.8812500000001,33357.15,1788.71,1030.03,278.0667968283333,758.6800000000001,0.77702995454825,1.2869516730296202,9946.507083333332,238716.16999999998,12642.48,7212.45,2023.3482472215705,5430.03,0.7867528430603278,1.2710472022067045,57546.28166666668,1.3811107600000002e6,70449.6,45232.64,9269.254892160927,25216.960000000006,0.8168432704609632,1.2242250578078182
2022-07-02,15445.132500000002,370683.18000000005,18322.38,12272.69,2285.693304523007,6049.6900000000005,0.8429654062408923,1.186288301508582,1367.0108333333337,32808.26000000001,1758.68,977.53,283.61361839376787,781.1500000000001,0.7772936710108341,1.2865150422485065,10021.016666666666,240504.4,12727.39,7441.99,1954.5954447975134,5285.4,0.7873583402933882,1.2700697367698885,58196.928333333344,1.3967262800000003e6,71471.6,44534.62,9821.12864534359,26936.980000000003,0.8142664825375862,1.2280991806068113
2022-07-03,15982.585416666669,383582.05000000005,19750.63,12137.93,2731.697995549064,7612.700000000001,0.8092190181612773,1.23575938967947,1292.8179166666669,31027.630000000005,1605.74,1005.85,204.40225843173246,599.89,0.805122819800632,1.2420465243397576,9859.662083333335,236631.89000000004,12387.82,7403.46,1755.3893133061354,4984.36,0.7959158337248471,1.2564142559145344,58571.01666666666,1.4057044e6,72423.95,44515.04,10072.357801901573,27908.909999999996,0.8087244159793364,1.236515159232624
2022-07-04,16259.791250000002,390234.99000000005,20079.52,12411.64,2805.2167370227,7667.880000000001,0.8097699173087803,1.2349186832272523,1340.0337499999998,32160.809999999998,1742.47,967.29,290.37334457874715,775.1800000000001,0.76904265209731,1.300317995722123,9788.140416666667,234915.37,12530.44,7315.77,1905.3627814430813,5214.67,0.7811489793388474,1.2801655336558013,59433.85374999999,1.4264124899999998e6,74183.58,45345.73,10510.130829604283,28837.85,0.80117262809371,1.248170450330255
2022-07-05,17094.15291666667,410259.6700000001,21115.48,13303.65,2840.8274506703897,7811.83,0.8095554975149355,1.2352457652003666,1424.8454166666663,34196.28999999999,1830.87,1032.79,288.3117573946521,798.0799999999999,0.7782340726903966,1.2849604445394518,10311.340833333332,247472.17999999996,13284.87,7593.79,2099.041261346251,5691.080000000001,0.7761717527784112,1.2883746366965372,62309.33624999999,1.4954240699999998e6,77606.66,47412.86,11106.521634427152,30193.800000000003,0.80288645652319,1.2455061258977864
2022-07-06,16675.594166666666,400214.26,20348.04,13206.12,2530.899089842282,7141.92,0.8195184482960848,1.2202287844516087,1485.7941666666663,35659.05999999999,1918.42,1092.25,299.64234706696095,826.1700000000001,0.7744884679406315,1.2911748094313202,10501.507500000002,252036.18000000002,13538.39,7688.3,2145.664757550321,5850.089999999999,0.7756836300328179,1.289185386002914,62652.36625,1.50365679e6,77204.01,48170.32,10801.544889437691,29033.689999999995,0.8115169956845506,1.232260082435434
2022-07-07,16585.727916666667,398057.47,20482.91,13120.92,2594.6605411816463,7361.99,0.8097349408197696,1.2349720255218424,1513.8824999999997,36333.17999999999,1928.43,1124.46,299.5687732645333,803.97,0.7850336802476624,1.2738306969001891,10500.289166666667,252006.94000000003,13358.13,7810.25,2010.3477985033091,5547.879999999999,0.7860598127632137,1.2721678220449006,63004.693750000006,1.5121126500000001e6,77326.31,48902.49,10618.999642792367,28423.82,0.8147898658296252,1.2273103065436295
2022-07-08,16888.56166666667,405325.48000000004,20954.86,12909.82,2981.545502212287,8045.040000000001,0.8059496301414883,1.240772329437567,1501.855416666667,36044.530000000006,1936.11,1105.72,300.6353250524363,830.3899999999999,0.7757076905065657,1.2891453987609212,10653.128749999998,255675.08999999994,13472.33,7924.2,2012.2651559273293,5548.13,0.7907413750999269,1.2646359878078073,63783.65166666667,1.5308076400000001e6,78458.91,48689.32,11346.28153983945,29769.590000000004,0.8129561278211317,1.2300786792519536
2022-07-09,16814.164999999997,403539.95999999996,20624.72,12906.88,2884.6825665287306,7717.840000000002,0.8152433099697837,1.226627667802713,1444.07125,34657.71,1824.96,1065.21,284.81082790103665,759.75,0.7912892611344906,1.2637603580848245,10609.427500000002,254626.26000000004,13553.84,7642.9,2131.999093162484,5910.9400000000005,0.7827617486999995,1.2775279344714876,62894.94666666666,1.50947872e6,77505.46,47428.36,11095.465922912004,30077.100000000006,0.8114905281081701,1.2323002738322806
2022-07-10,17066.744166666667,409601.86,21150.28,13008.18,2970.7362787434954,8142.0999999999985,0.8069275757421022,1.2392685912119636,1415.178333333333,33964.27999999999,1793.38,1018.63,279.5309601374458,774.7500000000001,0.7891123651057406,1.267246648537817,10661.634166666667,255879.22,13474.79,7449.63,2251.6848223418156,6025.160000000001,0.7912282244596514,1.2638578466825092,62556.54750000001,1.5013571400000001e6,77389.46,46569.66,11277.409107193884,30819.800000000003,0.8083342033915213,1.2371120704831096
2022-07-11,17682.795000000002,424387.08,21488.23,14260.99,2664.4145448549825,7227.24,0.8229060746278313,1.2152055147390441,1466.9425,35206.62,1877.33,1058.71,307.31944979054816,818.6199999999999,0.7813983156930322,1.279757045691975,11132.630833333335,267183.14,13789.14,8323.13,2081.440495691295,5466.01,0.8073477267859588,1.2386236646518936,64670.89000000001,1.55210136e6,78407.05,50467.4,10714.613868712206,27939.65,0.8248096312767794,1.2124009736065176
2022-07-12,17231.80625,413563.35000000003,21392.97,13969.98,2581.603722331313,7422.990000000002,0.8054891980870351,1.24148157712718,1458.7679166666667,35010.43,1846.59,1063.21,293.69352684875827,783.3799999999999,0.7899793222462305,1.2658559177936404,11099.3425,266384.22000000003,14143.44,8321.57,2169.0617813504573,5821.870000000001,0.784769652927435,1.2742592635554764,64056.898333333345,1.5373655600000003e6,78606.27,49702.2,10766.991912894935,28904.070000000007,0.8149082551981329,1.2271320036595588
2022-07-13,16845.1675,404284.01999999996,20870.73,13098.57,2800.3016406626316,7772.16,0.8071192286997149,1.2389743230514034,1477.783333333333,35466.799999999996,1873.77,1089.03,296.9957563108717,784.74,0.7886684776324379,1.2679598948876134,11157.205416666664,267772.92999999993,14027.55,8317.27,2133.0570084454093,5710.279999999999,0.7953780536634455,1.2572637570198006,63594.486666666664,1.52626768e6,78502.16,48305.35,11333.371101485578,30196.810000000005,0.8100985586468787,1.23441770057006
2022-07-14,15905.362916666665,381728.70999999996,19468.43,13317.9,2150.281494628854,6150.530000000001,0.8169823101640279,1.2240167107158382,1480.8254166666666,35539.81,1889.66,1104.37,286.1208460557268,785.2900000000002,0.7836464849055738,1.2760856065353192,10378.930833333332,249094.33999999997,13072.68,8193.53,1745.5910161440315,4879.15,0.7939405564378025,1.2595401404945614,59663.34083333333,1.43192018e6,70313.05,49507.78,7467.531897366799,20805.270000000004,0.848538654393933,1.1784966952557372
2022-07-15,14865.128750000002,356763.09,17591.12,12071.13,1955.0185034581098,5519.99,0.8450359471142259,1.1833816104687285,1427.0445833333333,34249.07,1850.72,1032.77,299.86242784750715,817.95,0.7710753562577447,1.2968901053371669,9492.316249999998,227815.58999999997,11908.22,7027.84,1809.4610775775018,4880.379999999999,0.7971230167061071,1.2545115108232938,57170.712916666664,1.3720971099999999e6,70168.08,43443.89,10075.86471213027,26724.190000000002,0.8147680956450093,1.2273430996440187
2022-07-16,15592.249583333332,374213.99,19461.71,11832.46,2847.3112862541484,7629.25,0.8011757231678682,1.2481656284416305,1414.6216666666667,33950.92,1820.59,1006.0,298.51507104429373,814.5899999999999,0.7770127632617265,1.2869801466352015,9683.039999999999,232392.96,12469.9,7088.29,2034.7969268188174,5381.61,0.7765130434085277,1.287808374229581,58765.22958333333,1.4103655099999998e6,73672.38,44251.46,10958.917210483844,29420.920000000006,0.7976561851718829,1.2536729716256323
2022-07-17,15997.643749999997,383943.44999999995,19910.43,12074.47,2832.7518314587937,7835.960000000001,0.8034805752562851,1.2445851596113962,1458.8820833333332,35013.17,1873.95,1050.5,302.25368688338847,823.45,0.7785064080329428,1.2845109425967431,9837.537916666666,236100.91,12780.05,6955.9,2125.9921705262577,5824.15,0.7697573887947752,1.299110621809971,60071.39291666667,1.4417134300000002e6,75434.11,44913.27,11158.53294632232,30520.840000000004,0.7963425685895501,1.2557409831439248
2022-07-18,16987.989166666663,407711.73999999993,20871.37,13346.15,2773.9732560651137,7525.219999999999,0.8139374256058257,1.2285956739926107,1545.334583333333,37088.02999999999,1972.05,1131.3,315.75807143773807,840.75,0.7836183582228307,1.2761314095140672,10517.646666666666,252423.52,13590.49,7641.13,2211.2081827218876,5949.36,0.773897531778962,1.2921607305056202,63624.034583333334,1.52697683e6,79197.52,48429.62,11564.46755738944,30767.9,0.8033589256751137,1.2447736224000203
2022-07-19,17310.406249999996,415449.74999999994,21140.13,13710.81,2728.073650892516,7429.3200000000015,0.8188410501732958,1.2212382363932104,1601.2854166666666,38430.85,1996.67,1201.5,299.6931830618306,795.1700000000001,0.8019780017061741,1.2469169950703667,10791.226250000002,258989.43000000002,13870.62,7929.55,2200.9554712774625,5941.070000000001,0.7779916290692126,1.2853608736078532,65348.05916666668,1.5683534200000004e6,79748.25,50811.79,10996.60392387692,28936.46,0.8194293814179833,1.2203614157324307
2022-07-20,17411.44,417874.56,21153.99,13839.15,2732.142941080436,7314.840000000002,0.8230806575969828,1.214947758485226,1570.5791666666664,37693.899999999994,1937.85,1273.32,229.23969204300334,664.53,0.8104750969717297,1.233844202908163,10902.5625,261661.5,13876.29,8078.01,2183.537891150307,5798.280000000001,0.7856972216637156,1.272754914269008,65656.00166666666,1.57574404e6,80037.84,51824.87,10557.688110495661,28212.969999999994,0.8203120132510656,1.219048342394492
2022-07-21,17097.904166666667,410349.7,21387.52,13426.04,2820.5265938934426,7961.48,0.7994336962240908,1.2508854764606872,1415.1595833333333,33963.83,1646.36,1218.95,147.21759832418329,427.40999999999985,0.8595687354730032,1.1633740953243494,10641.178333333333,255388.28,13370.82,8330.04,1807.3707250268437,5040.779999999999,0.7958508403623213,1.2565168613062432,63885.95583333332,1.5332629399999997e6,77915.87,51906.89,9381.63993893805,26008.979999999996,0.8199350893897909,1.2196087384724765
2022-07-22,15803.05458333333,379273.30999999994,19028.39,13350.03,1821.4649103877164,5678.359999999999,0.8304987749007315,1.204095695528905,1370.2325,32885.58,1696.24,1080.63,223.894698701246,615.6099999999999,0.8078057939914164,1.237921301676905,10192.084583333335,244610.03000000003,12864.68,7649.57,1906.042625998054,5215.110000000001,0.7922532533520721,1.2622226488423225,60962.104166666664,1.4630905e6,72506.12,48957.0,8869.186319166767,23549.119999999995,0.8407856352907406,1.1893638021708157
2022-07-23,15946.990416666662,382727.7699999999,19565.5,12417.4,2616.87236561125,7148.1,0.81505662603392,1.2269086196697985,1405.5708333333332,33733.7,1804.76,1036.09,289.832582813156,768.6700000000001,0.7788131570587409,1.2840050157557577,10092.422499999999,242218.13999999996,12773.2,7622.79,1849.953854602513,5150.410000000001,0.7901248316788274,1.2656227976979761,59970.56499999998,1.4392935599999996e6,74044.86,46215.35,10268.29657104692,27829.510000000002,0.8099220526583476,1.2346867167251139
2022-07-24,16234.144999999999,389619.48,19716.67,12534.1,2604.333286244961,7182.569999999998,0.8233715429633909,1.2145185348535448,1443.2395833333337,34637.75000000001,1833.72,1070.34,274.9993510740038,763.3800000000001,0.7870555937293228,1.270558278179154,10216.822083333334,245203.73,13031.07,7551.93,2019.7758981586117,5479.139999999999,0.7840355460705325,1.2754523758672023,61095.122083333314,1.4662829299999995e6,75350.2,46742.05,10376.633288012386,28608.149999999994,0.8108156591931185,1.2333259584492335
2022-07-25,17019.734166666665,408473.61999999994,20841.21,13479.44,2768.088276691297,7361.769999999999,0.8166384853214697,1.2245320517883138,1504.587083333333,36110.09,1904.99,1108.51,297.6337325944083,796.48,0.7898136385667816,1.2661214635576927,10631.645833333334,255159.5,13658.97,7865.39,2146.11346948064,5793.579999999999,0.7783636565080189,1.2847465212935436,63774.629583333335,1.53059111e6,78826.52,49592.47,10996.706062642212,29234.050000000003,0.8090504259649333,1.236016900686167
2022-07-26,16902.695833333335,405664.7,20710.61,13274.24,2774.353706701118,7436.370000000001,0.8161370347533624,1.2252844282482551,1528.02375,36672.57,1926.77,1163.94,284.9105710617235,762.8299999999999,0.7930493779745378,1.2609555316139556,10572.224583333333,253733.38999999998,13671.96,7691.3,2204.250898342404,5980.659999999999,0.77327790480175,1.2931961378831536,63529.375833333346,1.5247050200000003e6,78622.07,49414.03,10836.693297147156,29208.040000000008,0.8080348918990983,1.2375703203233368
2022-07-27,16376.633333333333,393039.2,19669.78,13287.05,2263.0322205504003,6382.73,0.8325783681024055,1.2010881357381147,1559.3149999999998,37423.56,1959.25,1203.86,284.5581569197503,755.3900000000001,0.7958734209518947,1.2564812113011163,10439.752916666666,250554.06999999998,13289.14,7848.74,1952.862683412491,5440.4,0.7855852911976747,1.2729362568327067,62994.76125000001,1.5118742700000003e6,76211.22,50180.38,9629.967856308409,26030.840000000004,0.826581194343825,1.2098025056012096
2022-07-28,15930.5,382332.0,19813.99,12843.34,2364.2064834104485,6970.6500000000015,0.8040026264270851,1.2437770314804935,1547.0720833333335,37129.73,1946.06,1172.59,283.9205503685106,773.47,0.7949765594757271,1.2578987242837476,10431.656666666668,250359.76,13126.35,7851.05,1917.4761210659105,5275.3,0.7947111471708942,1.2583188288724991,62560.518749999996,1.50145245e6,76304.83,48914.88,10159.546941960902,27389.950000000004,0.8198762614371855,1.2196962481229427
2022-07-29,16013.30208333333,384319.24999999994,19254.17,12535.14,2507.8864729245784,6719.029999999999,0.8316796872227331,1.2023859850892196,1461.8741666666672,35084.98000000001,1810.11,1159.19,235.00735949469038,650.9199999999998,0.8076162038034524,1.2382119072035949,10528.86,252692.64,13328.55,7870.72,1988.3889853630358,5457.829999999999,0.7899478938069033,1.2659062804520147,62245.415833333325,1.4938899799999997e6,76560.36,48777.48,10105.986662275729,27782.879999999997,0.8130240745123628,1.2299758781433157
2022-07-30,15816.796250000001,379603.11000000004,19105.55,12567.19,2408.458552021825,6538.359999999999,0.8278639583785864,1.2079279329402752,1340.1787500000003,32164.290000000005,1648.71,1069.12,206.7966526159265,579.5900000000001,0.8128650581363613,1.230216491643372,10232.750833333334,245586.02,13134.82,7498.18,2024.9618491863357,5636.639999999999,0.7790552769914878,1.2836059642157154,60407.71708333332,1.4497852099999997e6,74139.35,47292.5,9775.041025233815,26846.850000000006,0.8147861706817408,1.2273158725353532
2022-07-31,15950.437083333338,382810.4900000001,19717.08,12216.02,2705.5050010294694,7501.060000000001,0.8089654798445478,1.2361466897106188,1393.3187499999997,33439.649999999994,1796.33,1056.6,268.1703242232849,739.73,0.7756474311512916,1.289245551314084,10099.492083333333,242387.81,12941.34,7519.78,1957.2954020124173,5421.56,0.7804054358616135,1.2813852313777663,60444.4575,1.45066698e6,75376.26,46270.82,10522.057969355634,29105.439999999995,0.8019031124653837,1.2470334438852395
2022-08-01,16411.397083333333,393873.53,19558.34,13229.4,2368.5404347357216,6328.9400000000005,0.8390996926801217,1.1917535052431678,1416.6725000000004,34000.14000000001,1711.49,1148.97,206.9619230732405,562.52,0.8277422012398555,1.2081056136827668,10367.797916666665,248827.14999999997,13224.37,7632.21,2056.4156886151272,5592.160000000001,0.7839918209084186,1.2755235109995033,62173.68166666667,1.49216836e6,76143.54,48890.99,10081.998274593258,27252.549999999996,0.8165325865682982,1.224690865312276
2022-08-02,17061.599583333333,409478.39,20974.12,13260.73,2908.657953551893,7713.389999999999,0.8134596151511164,1.2293173273441853,1505.8166666666664,36139.59999999999,1898.35,1116.35,296.75744968732886,782.0,0.7932239400883222,1.2606780373883497,10710.959166666666,257063.02,13664.49,7904.43,2117.638916814661,5760.0599999999995,0.7838535625308127,1.275748491556662,64073.00000000001,1.5377520000000002e6,78465.42,49655.65,10941.212489880318,28809.769999999997,0.8165762701582431,1.224625349211056
2022-08-03,17013.639166666668,408327.34,20872.16,13638.88,2546.003268545183,7233.280000000001,0.8151355282187693,1.2267898593319762,1551.215416666667,37229.170000000006,1956.09,1172.75,292.4131086394156,783.3399999999999,0.7930184279182793,1.2610047443980081,10779.907500000001,258717.78000000003,13549.23,8062.74,2058.076106834709,5486.49,0.7956103409566448,1.2568966848741512,64574.43208333335,1.5497863700000003e6,78221.33,51267.03,10136.021619818825,26954.300000000003,0.8255348264128639,1.2113359339971481
2022-08-04,16929.014583333334,406296.35,21097.11,13345.08,2801.8999701677267,7752.030000000001,0.8024328727173217,1.2462101616221755,1542.578333333333,37021.87999999999,1932.2,1203.86,264.0206324063176,728.3400000000001,0.7983533450643479,1.2525782051046574,10798.305000000002,259159.32000000004,13494.58,8211.75,1961.0731342547253,5282.83,0.800195708202849,1.2496942807227613,63977.397916666676,1.5354575500000003e6,78095.12,50695.11,10161.337470641387,27400.009999999995,0.819224017027782,1.2206673378889568
2022-08-05,15056.859583333331,361364.62999999995,17628.89,13290.38,1395.7421868683937,4338.51,0.8541013973842557,1.170821173062787,1521.06625,36505.590000000004,1933.77,1143.02,292.2958977357571,790.75,0.7865807464176195,1.2713252956601988,10504.81125,252115.47000000003,13385.56,8006.65,1914.8967203715385,5378.91,0.7847868337223098,1.2742313670795369,61608.0075,1.47859218e6,74183.12,49321.56,9039.21251708752,24861.559999999998,0.8304855268961457,1.2041149034076455
2022-08-06,14236.476666666664,341675.43999999994,16845.37,11751.85,1913.9802469010845,5093.519999999999,0.8451269795004007,1.1832541431716603,1450.5108333333335,34812.26,1807.56,1111.51,250.38725422340536,696.05,0.8024689821269189,1.2461540847965629,9690.947083333334,232582.73000000004,11908.38,7762.77,1497.658890443984,4145.609999999999,0.8137922272662894,1.2288148823431557,57849.41,1.38838584e6,69747.44,46544.43,8538.597815591627,23203.010000000002,0.8294126637479454,1.2056724519748776
2022-08-07,15429.736250000002,370313.67000000004,19274.43,11710.19,2845.0060291657855,7564.24,0.8005287964417107,1.2491743013429668,1419.2420833333333,34061.81,1777.77,1084.33,248.2682338499013,693.44,0.7983271645563449,1.2526192824162896,9737.945416666667,233710.69000000003,12469.39,7268.34,1937.8628350099661,5201.049999999999,0.7809480188418734,1.2804949572482114,58910.937916666655,1.4138625099999998e6,73373.11,44997.66,10436.61500191179,28375.449999999997,0.8028954737868772,1.2454921377043942
2022-08-08,16337.691250000003,392104.5900000001,20250.91,12821.15,2758.891275036456,7429.76,0.8067633133523384,1.2395209145600665,1453.2054166666665,34876.92999999999,1813.95,1127.93,251.3422677991657,686.02,0.8011276036641949,1.2482405991582404,10244.135833333332,245859.25999999998,13257.47,7557.24,2029.6956458027344,5700.23,0.7727066954202674,1.2941521096256452,61870.01499999999,1.4848803599999999e6,76674.68,47994.64,10577.304838628706,28680.039999999994,0.8069158554036352,1.2392865914126576
